#plot,ctr
#x,y,sp,age,mysize,tag,sprout
55.38592072,45.65191164,1,0,14.89690267,398,0
53.72220849,47.11253852,1,0,24.0642274,399,0
50.58367272,49.73697816,2,0,3.82,400,56
66.61893456,0.557050436,2,0,7.989578143,401,57
66.53471108,0.374789734,2,0,4.233521486,402,57
66.56178935,0.290792642,2,0,0.74,403,57
66.56178935,0.290792642,2,0,0.75,404,57
66.99738226,3.127279528,1,0,27.31098823,406,0
65.23797052,5.401361588,1,0,26.06957968,407,0
61.73398257,6.440090477,1,0,27.34281922,408,0
61.11679501,6.661022757,1,0,7.18,409,0
60.68791657,9.054113058,1,0,21.64507226,410,0
68.36649351,9.652787476,2,0,4.583662361,411,58
68.51609582,9.627269032,2,0,2.62,412,58
69.87801542,5.341596866,1,0,13.87831104,413,0
71.09286863,0.83492836,1,0,13.62366313,414,0
73.47826153,3.67306577,1,0,20.11718481,415,0
71.37005083,-1.841003366,1,0,12.95521237,416,0
77.95397543,0.487152117,1,0,24.00056542,417,0
77.76586343,3.007585164,1,0,15.11971959,418,0
70.52641215,5.450352734,2,0,2.94,419,59
70.33965363,5.482751345,2,0,1.46,420,59
70.4092017,5.588939587,2,0,1.75,421,59
70.35144694,5.814729991,1,0,21.29493139,422,0
74.28673559,7.862712475,1,0,16.83859298,423,0
77.81625301,9.081801299,1,0,24.66901618,424,0
76.29927055,11.33895129,2,0,12.00028271,425,60
76.43705143,11.78515235,2,0,7.257465405,426,60
76.53608144,11.47296957,2,0,1.63,427,60
74.83573739,12.26522492,2,0,2.41,428,61
71.45795566,11.39812921,1,0,15.62901541,429,0
70.52004641,15.60593005,1,0,27.18366428,430,0
74.30874966,17.05886509,1,0,19.22591713,431,0
80.09366675,12.85621979,1,0,12.0321137,432,0
78.30769033,16.72743498,1,0,26.13324166,433,0
74.55172368,18.41823684,2,0,4.870141259,434,62
74.70785919,18.3893064,2,0,4.965634224,435,62
74.62978817,18.28403051,2,0,1.09,436,62
74.68750831,18.25150688,2,0,0.59,437,62
74.77650853,18.44245025,2,0,0.75,438,62
74.77650853,18.44245025,2,0,0.51,439,62
69.89200171,18.83934027,2,0,5.793239929,440,63
70.45039488,19.20899259,1,0,30.81239698,441,0
68.63994171,10.55780055,1,0,13.81464906,442,0
64.5739028,11.21287642,2,0,4.233521486,443,64
63.97108876,11.40297159,1,0,22.02704412,444,0
61.62399218,12.11945581,1,0,20.05352283,445,0
62.37511071,13.57175914,2,0,1.87,446,65
62.25738677,13.62690506,2,0,2.98,447,65
62.36710258,15.92068214,1,0,19.38507207,448,0
67.91867609,16.64151269,1,0,31.3216928,449,0
67.00941468,18.08460262,2,0,10.0585924,450,66
66.95602072,18.36326432,2,0,9.167324722,451,66
66.86633729,18.42616509,2,0,2.57,452,66
67.06337525,18.52857755,2,0,2.6,453,66
64.64771668,19.73576722,1,0,19.576058,454,0
64.83810647,22.94716687,1,0,27.75662208,455,0
61.64036047,24.71525526,1,0,21.83605819,456,0
64.70410362,24.53505887,2,0,1.6,457,67
69.70746894,23.79689388,1,0,18.1754945,458,0
63.37490566,26.175,2,0,0.56,459,68
63.37490566,26.175,2,0,0.5,459,68
63.37490566,26.175,2,0,0.33,459,68
65.12256502,27.35176888,1,0,14.00563499,460,0
61.02933599,27.66331705,2,0,13.33718423,461,69
61.47266156,27.82640869,2,0,9.135493733,462,69
61.55963182,27.76995853,2,0,7.416620348,463,69
61.25990052,27.98218904,2,0,3.32,464,69
61.33360575,28.11042047,2,0,2.63,465,69
63.2499069,28.89462986,1,0,16.67943804,466,0
78.3886212,20.45143286,1,0,23.74591751,467,0
77.66972415,22.8728525,1,0,36.16000307,468,0
